time,performance
9.00945,0.598722
9.00948,0.598722
9.00949,0.598722
9.00951,0.598722
9.00954,0.598722
9.00954,0.598722
9.00957,0.598722
9.0096,0.598722
9.00963,0.598722
9.00964,0.598722
9.00966,0.598722
9.00969,0.598722
9.00971,0.598722
9.00972,0.598722
9.00975,0.598722
9.00976,0.644429
9.00978,0.644429
9.00981,0.644429
9.00983,0.796769
9.00984,0.796769
9.00987,0.796769
9.0099,0.796769
9.00993,0.796769
9.00996,0.796769
9.00999,0.796769
9.01002,0.796769
9.01005,0.796769
9.01008,0.796769
9.01011,0.796769
9.01014,0.796769
9.01017,0.796769
9.0102,0.796769
9.01023,0.796769
9.01026,0.796769
9.01026,0.796769
9.01029,0.796769
9.01032,0.796769
9.01035,0.796769
9.01038,0.796769
9.01041,0.796769
9.01044,0.796769
9.01046,0.672649
9.01047,0.672649
9.0105,0.672649
9.01053,0.672649
9.01056,0.672649
9.01059,0.672649
9.01062,0.672649
9.01065,0.672649
9.01068,0.672649
9.01071,0.672649
9.01074,0.672649
9.01077,0.672649
9.0108,0.672649
9.01083,0.672649
9.01086,0.672649
9.01089,0.672649
9.01092,0.672649
9.01095,0.672649
9.01098,0.672649
9.01101,0.672649
9.01104,0.672649
9.01107,0.672649
9.0111,0.672649
9.01113,0.672649
9.01116,0.672649
9.01119,0.672649
9.01122,0.672649
9.01124,0.595677
9.01125,0.595677
9.01128,0.595677
9.01131,0.595677
9.01134,0.595677
9.01137,0.595677
9.01139,0.963001
9.0114,0.963001
9.01143,0.963001
9.01146,0.963001
9.01149,0.963001
9.01152,0.963001
9.01155,0.963001
9.01158,0.963001
9.01161,0.963001
9.01164,0.963001
9.01167,0.963001
9.0117,0.963001
9.01173,0.963001
9.01176,0.963001
9.01179,0.963001
9.01182,0.963001
9.01185,0.963001
9.01188,0.963001
9.01191,0.963001
9.01194,0.963001
9.01197,0.963001
9.012,0.963001
9.01203,0.963001
9.01206,0.963001
9.01209,0.963001
9.01212,0.963001
9.01214,0.963001
9.01215,0.963001
9.01218,0.963001
9.01221,0.963001
9.01224,0.963001
9.01227,0.963001
9.0123,0.963001
9.01233,0.963001
9.01236,0.963001
9.01239,0.963001
9.01241,0.863594
9.01242,0.863594
9.01244,0.863594
9.01245,0.863594
9.01248,0.863594
9.01251,0.863594
9.01254,0.863594
9.01257,0.863594
9.0126,0.863594
9.01263,0.863594
9.01266,0.863594
9.01269,0.863594
9.01272,0.863594
9.01275,0.863594
9.01278,0.863594
9.01278,0.863594
9.01281,0.863594
9.01284,0.863594
9.01287,0.863594
9.0129,0.863594
9.01293,0.863594
9.01296,0.863594
9.01299,0.863594
9.01302,0.863594
9.01305,0.863594
9.01308,0.863594
9.01311,0.863594
9.01314,0.863594
9.01317,0.863594
9.0132,0.863594
9.01323,0.863594
9.01326,0.863594
9.01329,0.863594
9.0133,0.863594
9.01332,0.863594
9.01335,0.715814
9.01335,0.715814
9.01337,0.715814
9.01338,0.715814
9.01341,0.715814
9.01344,0.715814
9.01347,0.715814
9.0135,0.715814
9.01351,0.682945
9.01353,0.682945
9.01356,0.682945
9.01359,0.682945
9.01362,0.682945
9.01365,0.682945
9.01368,0.682945
9.01371,0.682945
9.01374,0.682945
9.01377,0.682945
9.0138,0.682945
9.01383,0.682945
9.01384,0.702926
9.01386,0.702926
9.01389,0.702926
9.01392,0.702399
9.01392,0.702399
9.01395,0.702399
9.01398,0.702399
9.01401,0.702399
9.01404,0.702399
9.01407,0.702399
9.01407,0.702399
9.0141,0.702399
9.01413,0.702399
9.01416,0.702399
9.01419,0.702399
9.0142,0.702399
9.01422,0.702399
9.01425,0.702399
9.01428,0.702399
9.01431,0.702399
9.01434,0.702399
9.01437,0.702399
9.0144,0.702399
9.01443,0.702399
9.01446,0.702399
9.01449,0.702399
9.01452,0.451349
9.01452,0.451349
9.01455,0.451349
9.01455,0.451349
9.01456,0.451349
9.01458,0.451349
9.01461,0.451349
9.01464,0.451349
9.01467,0.451349
9.01467,0.451349
9.0147,0.451349
9.01473,0.451349
9.01476,0.451349
9.01479,0.451349
9.01482,0.451349
9.01485,0.451349
9.01486,0.692535
9.01488,0.692535
9.01491,0.692535
9.01494,0.692535
9.01497,0.692535
9.015,0.692535
9.01503,0.692535
9.01506,0.692535
9.01509,0.692535
9.01512,0.692535
9.01515,0.692535
9.01518,0.692535
9.01521,0.692535
9.01524,0.692535
9.01527,0.692535
9.0153,0.692535
9.01533,0.692535
9.01536,0.692535
9.01539,0.692535
9.01542,0.692535
9.01545,0.692535
9.01548,0.692535
9.01551,0.692535
9.01554,0.692535
9.01557,0.692535
9.0156,0.692535
9.01563,0.692535
9.01566,0.692535
9.01569,0.692535
9.01572,0.692535
9.01575,0.692535
9.01577,0.692535
9.01578,0.692535
9.01581,0.692535
9.01584,0.692535
9.01587,0.692535
9.0159,0.692535
9.01592,0.692535
9.01593,0.692535
9.01596,0.692535
9.01599,0.692535
9.01602,0.692535
9.01605,0.692535
9.01608,0.692535
9.01611,0.692535
9.01614,0.705041
9.01614,0.705041
9.01617,0.705041
9.0162,0.705041
9.01623,0.705041
9.01626,0.705041
9.01629,0.705041
9.01632,0.705041
9.01635,0.705041
9.01638,0.705041
9.01641,0.705041
9.01644,0.705041
9.01647,0.705041
9.0165,0.705041
9.01653,0.705041
9.01656,0.705041
9.01659,0.705041
9.01662,0.705041
9.01665,0.705041
9.01668,0.705041
9.01671,0.705041
9.01674,0.705041
9.01677,0.705041
9.01678,0.705041
9.0168,0.435814
9.0168,0.435814
9.01683,0.435814
9.01686,0.435814
9.01689,0.400599
9.01689,0.400599
9.01692,0.400599
9.01695,0.400599
9.01698,0.400599
9.01701,0.400599
9.01704,0.400599
9.01707,0.400599
9.0171,0.400599
9.01713,0.400599
9.01716,0.400599
9.01719,0.400599
9.01722,0.400599
9.01725,0.400599
9.01728,0.400599
9.01731,0.400599
9.01734,0.400599
9.01734,0.400599
9.01737,0.400599
9.0174,0.400599
9.01743,0.400599
9.01746,0.400599
9.01749,0.400599
9.01752,0.400599
9.01755,0.400599
9.01758,0.400599
9.01761,0.407746
9.01761,0.407746
9.01764,0.407746
9.01767,0.407746
9.0177,0.407746
9.01773,0.407746
9.01776,0.407746
9.01779,0.407746
9.01782,0.407746
9.01785,0.407746
9.01787,3.39493
9.01788,3.39493
9.01791,3.39493
9.01794,3.39493
9.01797,3.39493
9.018,3.39493
9.01803,3.39493
9.01806,3.39493
9.01809,3.39493
9.01812,3.39493
9.01815,3.39493
9.01818,3.39493
9.01821,3.39493
9.01824,3.39493
9.01826,3.39493
9.01827,3.39493
9.0183,3.39493
9.01833,3.39493
9.01836,3.39493
9.01839,3.39493
9.01842,3.39493
9.01845,3.39493
9.01848,3.39493
9.01849,0.663598
9.01851,0.663598
9.01854,0.663598
9.01857,0.663598
9.0186,0.663598
9.01863,0.663598
9.01866,0.663598
9.01869,0.663598
9.01872,0.663598
9.01875,0.663598
9.01878,0.663598
9.01881,0.663598
9.01882,0.663598
9.01882,0.663598
9.01884,0.663598
9.01886,0.663598
9.01887,0.663598
9.0189,0.663598
9.01893,0.663598
9.01896,0.663598
9.01899,0.663598
9.01902,0.663598
9.01905,0.663598
9.01908,0.663598
9.01911,0.663598
9.01914,0.663598
9.01917,0.663598
9.01919,0.663598
9.0192,0.663598
9.01923,0.663598
9.01926,0.663598
9.01929,0.663598
9.01932,0.663598
9.01935,0.663598
9.01938,0.663598
9.01941,0.663598
9.01942,0.663598
9.01944,0.663598
9.01945,0.533599
9.01947,0.533599
9.0195,0.533599
9.01953,0.533599
9.01954,0.545402
9.01956,0.545402
9.01959,0.545402
9.01962,0.545402
9.01964,0.545402
9.01965,0.545402
9.01968,0.545402
9.01971,0.545402
9.01974,0.545402
9.01977,0.545402
9.0198,0.545402
9.01983,0.545402
9.01984,0.545402
9.01986,0.545402
9.01989,0.545402
9.01992,0.545402
9.01995,0.545402
9.01998,0.545402
9.02001,0.545402
9.02004,0.545402
9.02007,0.545402
9.0201,0.545402
9.02013,0.545402
9.02016,0.545402
9.02016,0.545402
9.02019,0.545402
9.02022,0.545402
9.02025,0.545402
9.02028,0.545402
9.02031,0.545402
9.02034,0.545402
9.02037,0.545402
9.0204,0.545402
9.02043,0.545402
9.02045,0.545402
9.02046,0.545402
9.02049,0.545402
9.02052,0.545402
9.02055,0.545402
9.02058,0.545402
9.02061,0.545402
9.02064,0.545402
9.02067,0.637415
9.02067,0.637415
9.0207,0.637415
9.02071,0.637415
9.02073,0.637415
9.02076,0.637415
9.02079,0.637415
9.02082,0.637415
9.02085,0.637415
9.02088,0.637415
9.02091,0.637415
9.02094,0.637415
9.02097,0.637415
9.021,0.637415
9.02103,0.637415
9.02106,0.637415
9.02109,0.637415
9.02112,0.637415
9.02115,0.637415
9.02118,0.637415
9.02121,0.637415
9.02124,0.637415
9.02127,0.637415
9.0213,0.637415
9.02133,0.637415
9.02136,0.637415
9.02139,0.637415
9.02142,0.637415
9.02145,0.637415
9.02148,0.637415
9.02151,0.637415
9.02154,0.637415
9.02157,0.637415
9.0216,0.637415
9.02163,0.637415
9.02166,0.637415
9.02166,0.637415
9.02169,0.637415
9.02172,0.637415
9.02175,0.637415
9.02178,0.637415
9.02181,0.637415
9.02184,0.637415
9.02187,0.637415
9.0219,0.637415
9.02193,0.637415
9.02196,0.637415
9.02199,0.637415
9.02202,0.637415
9.02205,0.868397
9.02205,0.868397
9.02208,0.868397
9.02211,0.868397
9.02214,0.868397
9.02217,0.868397
9.02217,0.917728
9.0222,0.917728
9.02223,0.917728
9.02226,0.917728
9.02229,0.917728
9.02232,0.917728
9.02235,0.917728
9.02238,0.917728
9.02241,0.917728
9.02241,0.917728
9.02244,0.917728
9.02247,0.917728
9.0225,0.917728
9.02253,0.917728
9.02256,0.917728
9.02259,0.917728
9.02262,0.917728
9.02265,0.917728
9.02268,0.917728
9.02271,0.917728
9.02274,0.917728
9.02277,0.917728
9.0228,0.917728
9.02283,0.917728
9.02286,0.917728
9.02289,0.917728
9.02292,0.917728
9.02295,0.917728
9.02298,0.917728
9.02301,0.917728
9.02304,0.917728
9.02306,0.814075
9.02307,0.814075
9.02308,0.814075
9.0231,0.814075
9.02313,0.814075
9.02313,0.814075
9.02316,0.814075
9.02319,0.814075
9.02322,0.814075
9.02322,0.814075
9.02325,0.814075
9.02328,0.814075
9.02331,0.814075
9.02334,0.814075
9.02337,0.814075
9.0234,0.814075
9.02343,0.814075
9.02344,0.769294
9.02346,0.769294
9.02349,0.769294
9.02349,0.769294
9.02352,0.769294
9.02355,0.769294
9.02358,0.769294
9.02361,0.769294
9.02364,0.769294
9.02367,0.769294
9.02369,0.905314
9.0237,0.905314
9.02373,0.905314
9.02376,0.905314
9.02379,0.905314
9.02382,0.905314
9.02385,0.905314
9.02388,0.905314
9.02391,0.905314
9.02394,0.905314
9.02397,0.905314
9.02399,0.89751
9.024,0.89751
9.02403,0.89751
9.02406,0.89751
9.02409,0.89751
9.02412,0.89751
9.02415,0.89751
9.02418,0.89751
9.02421,0.89751
9.02424,0.89751
9.02427,0.89751
9.02427,0.89751
9.0243,0.89751
9.02433,0.89751
9.02434,0.870009
9.02436,0.870009
9.02437,0.835861
9.02439,0.835861
9.02442,0.835861
9.02445,0.835861
9.02448,0.835861
9.02451,0.835861
9.02453,0.835861
9.02454,0.835861
9.02457,0.835861
9.0246,0.835861
9.02463,0.835861
9.02466,0.835861
9.02469,0.835861
9.02472,0.835861
9.02475,0.835861
9.02478,0.835861
9.02481,0.835861
9.02484,0.835861
9.02487,0.835861
9.0249,0.835861
9.02493,0.835861
9.02496,0.835861
9.02499,0.835861
9.02501,0.835861
9.02502,0.835861
9.02505,0.835861
9.02508,0.835861
9.02511,0.835861
9.02514,0.835861
9.02517,0.835861
9.0252,0.835861
9.02523,0.835861
9.02526,0.835861
9.02529,0.835861
9.02532,0.835861
9.02535,0.835861
9.02538,0.835861
9.02539,0.784757
9.02541,0.784757
9.02541,0.784757
9.02544,0.784757
9.02547,0.784757
9.02548,0.784757
9.0255,0.784757
9.02553,0.784757
9.02556,0.784757
9.02559,0.784757
9.02562,0.784757
9.02565,0.784757
9.02568,0.784757
9.02571,0.784757
9.02574,0.784757
9.02577,0.784757
9.0258,0.784757
9.02583,0.784757
9.02586,0.784757
9.02589,0.784757
9.02592,0.784757
9.02593,0.784757
9.02595,0.784757
9.02598,0.784757
9.02601,0.784757
9.02604,0.784757
9.02607,0.784757
9.0261,0.784757
9.02613,0.784757
9.02616,0.784757
9.02619,0.784757
9.02622,0.784757
9.02625,0.784757
9.02628,0.784757
9.02631,0.784757
9.02634,0.784757
9.02637,0.784757
9.0264,0.784757
9.02643,0.784757
9.02646,0.784757
9.02649,0.784757
9.02652,0.784757
9.02655,0.784757
9.02658,0.784757
9.02661,0.784757
9.02664,0.784757
9.02667,0.784757
9.0267,0.784757
9.02671,0.699254
9.02673,0.699254
9.02676,0.699254
9.02679,0.699254
9.0268,0.780833
9.02682,0.780833
9.02685,0.780833
9.02688,0.780833
9.02691,0.780833
9.02694,0.780833
9.02697,0.780833
9.027,0.780833
9.02703,0.780833
9.02706,0.780833
9.02709,0.780833
9.02712,0.780833
9.02715,0.780833
9.02718,0.780833
9.02721,0.780833
9.02724,0.780833
9.02727,0.780833
9.0273,0.780833
9.02733,0.780833
9.02734,0.780833
9.02735,0.433796
9.02736,0.433796
9.02739,0.433796
9.02742,0.433796
9.02745,0.433796
9.02745,0.433796
9.02748,0.433796
9.02751,0.433796
9.02754,0.433796
9.02757,0.433796
9.0276,0.433796
9.02763,0.433796
9.02766,0.433796
9.02769,0.433796
9.02772,0.433796
9.02775,0.433796
9.02778,0.433796
9.0278,0.490833
9.02781,0.490833
9.02784,0.490833
9.02787,0.490833
9.0279,0.490833
9.02793,0.490833
9.02796,0.490833
9.02799,0.490833
9.02802,0.490833
9.02805,0.490833
9.02808,0.490833
9.02811,0.490833
9.02814,0.490833
9.02817,0.490833
9.02817,0.490833
9.0282,0.544135
9.0282,0.544135
9.02823,0.544135
9.02826,0.544135
9.02829,0.544135
9.02832,0.544135
9.02835,0.544135
9.02838,0.544135
9.02841,0.544135
9.02842,0.562425
9.02844,0.562425
9.02847,0.562425
9.0285,0.562425
9.02853,0.562425
9.02856,0.562425
9.02859,0.562425
9.02862,0.562425
9.02865,0.562425
9.02868,0.562425
9.02871,0.562425
9.02874,0.562425
9.02877,0.562425
9.0288,0.562425
9.02883,0.562425
9.02886,0.562425
9.02889,0.562425
9.02892,0.562425
9.02895,0.562425
9.02897,0.891532
9.02898,0.891532
9.02901,0.891532
9.02904,0.891532
9.02907,0.891532
9.0291,0.891532
9.02913,0.891532
9.02916,0.891532
9.02919,0.891532
9.02922,0.891532
9.02925,0.891532
9.02928,0.891532
9.02931,0.891532
9.02931,0.891532
9.02934,0.891532
9.02937,0.891532
9.0294,0.891532
9.02943,0.891532
9.02946,0.891532
9.02949,0.891532
9.02952,0.891532
9.02955,0.891532
9.02956,0.891532
9.02958,0.891532
9.02961,0.891532
9.02964,0.891532
9.02967,0.891532
9.0297,0.891532
9.02973,0.891532
9.02976,0.891532
9.02979,0.891532
9.02982,0.891532
9.02985,0.891532
9.02988,0.891532
9.0299,0.413869
9.02991,0.413869
9.02994,0.413869
9.02997,0.413869
9.03,0.413869
9.03003,0.413869
9.03006,0.413869
9.03008,0.413869
9.03009,0.413869
9.03012,0.413869
9.03013,0.416259
9.03015,0.416259
9.03018,0.416259
9.03021,0.416259
9.03024,0.416259
9.03027,0.416259
9.0303,0.416259
9.03033,0.416259
9.03036,0.416259
9.03039,0.416259
9.0304,0.435409
9.03042,0.435409
9.03045,0.435409
9.03048,0.435409
9.03051,0.435409
9.03054,0.435409
9.03057,0.435409
9.0306,0.443655
9.0306,0.443655
9.03063,0.443655
9.03066,0.443655
9.03067,0.809853
9.03069,0.809853
9.03072,0.809853
9.03073,0.841869
9.03075,0.841869
9.03078,0.841869
9.03081,0.841869
9.03084,0.841869
9.03087,0.841869
9.0309,0.841869
9.03093,0.841869
9.03096,0.841869
9.03099,0.841869
9.031,0.878163
9.03102,0.878163
9.03105,0.416815
9.03105,0.416815
9.03108,0.416815
9.03111,0.416815
9.03114,0.416815
9.03117,0.416815
9.0312,0.416815
9.03123,0.416815
9.03126,0.416815
9.03129,0.416815
9.03129,0.440113
9.03132,0.440113
9.03135,0.440113
9.03138,0.440113
9.03141,0.440113
9.03144,0.440113
9.03147,0.440113
9.0315,0.440113
9.03153,0.440113
9.03156,0.440113
9.03159,0.440113
9.03162,0.440113
9.03165,0.440113
9.03168,0.440113
9.03171,0.440113
9.03174,0.440113
9.03177,0.440113
9.0318,0.440113
9.03183,0.440113
9.03183,0.440113
9.03186,0.440113
9.03189,0.440113
9.03192,0.440113
9.03195,0.440113
9.03198,0.440113
9.03201,0.440113
9.03204,0.440113
9.03207,0.440113
9.0321,0.440113
9.03213,0.440113
9.03216,0.440113
9.03219,0.440113
9.03222,0.440113
9.03225,0.440113
9.03228,0.440113
9.0323,0.43683
9.03231,0.43683
9.03234,0.43683
9.03237,0.43683
9.03238,0.423407
9.0324,0.423407
9.03243,0.423407
9.03246,0.423407
9.03249,0.423407
9.03249,0.423407
9.03252,0.423407
9.03255,0.423407
9.03258,0.423407
9.03261,0.423407
9.03264,0.423407
9.03267,0.423407
9.0327,0.423407
9.03273,0.423407
9.03276,0.423407
9.03279,0.423407
9.03282,0.423407
9.03285,0.423407
9.03288,0.423407
9.03291,0.423407
9.03294,0.423407
9.03297,0.423407
9.033,0.423407
9.03303,0.423407
9.03306,0.423407
9.03309,0.423407
9.03312,0.423407
9.03315,0.423407
9.03318,0.423407
9.03321,0.423407
9.03324,0.423407
9.03327,0.423407
9.0333,0.423407
9.03332,0.43826
9.03333,0.43826
9.03336,0.43826
9.03339,0.43826
9.03342,0.43826
9.03345,0.43826
9.03346,0.43826
9.03348,0.43826
9.03351,0.43826
9.03354,0.43826
9.03357,0.43826
9.0336,0.43826
9.03363,0.43826
9.03366,0.43826
9.03369,0.43826
9.0337,0.43826
9.03372,0.43826
9.03375,0.43826
9.03378,0.43826
9.03381,0.43826
9.03384,0.43826
9.03387,0.43826
9.0339,0.43826
9.03393,0.43826
9.03396,0.43826
9.03399,0.43826
9.03402,0.43826
9.03403,0.43826
9.03405,0.43826
9.03408,0.43826
9.0341,0.468734
9.03411,0.468734
9.03414,0.468734
9.03417,0.468734
9.0342,0.468734
9.03423,0.468734
9.03426,0.468734
9.03429,0.468734
9.03432,0.468734
9.03435,0.468734
9.03438,0.468734
9.03441,0.468734
9.03444,0.482492
9.03444,0.482492
9.03447,0.482492
9.0345,0.482492
9.03453,0.482492
9.03456,0.482492
9.03459,0.482492
9.03462,0.482492
9.03465,0.482492
9.03468,0.482492
9.03471,0.482492
9.03474,0.482492
9.03477,0.482492
9.0348,0.520556
9.0348,0.520556
9.03483,0.520556
9.03485,0.506213
9.03486,0.506213
9.03489,0.506213
9.03489,0.506213
9.03492,0.506213
9.03495,0.506213
9.03498,0.506213
9.03501,0.506213
9.03504,0.506213
9.03507,0.506213
9.0351,0.506213
9.03513,0.506213
9.03516,0.506213
9.03519,0.506213
9.03522,0.506213
9.03525,0.506213
9.03528,0.506213
9.03531,0.506213
9.03534,0.506213
9.03537,0.506213
9.0354,0.506213
9.03543,0.506213
9.03546,0.506213
9.03549,0.506213
9.03552,0.506213
9.03555,0.506213
9.03558,0.506213
9.03561,0.506213
9.03564,0.506213
9.03565,0.878163
9.03567,0.878163
9.0357,0.878163
9.03571,0.878163
9.03573,0.878163
9.03576,0.878163
9.03579,0.878163
9.03582,0.878163
9.03585,0.878163
9.03588,0.878163
9.03591,0.878163
9.03594,0.878163
9.03597,0.878163
9.036,0.878163
9.03602,0.890684
9.03603,0.890684
9.03606,0.890684
9.03607,0.890684
9.03609,0.890684
9.03612,0.890684
9.03615,0.890684
9.03618,0.890684
9.03621,0.890684
9.03622,1.1906
9.03624,1.1906
9.03627,1.1906
9.0363,1.1906
9.03633,1.1906
9.03636,1.1906
9.03639,1.1906
9.03642,1.1906
9.03645,1.1906
9.03648,1.1906
9.03651,1.1906
9.03654,1.1906
9.03657,1.1906
9.0366,1.1906
9.03663,1.1906
9.03664,1.28532
9.03666,1.28532
9.03669,1.28532
9.03672,1.28532
9.03673,1.28532
9.03675,1.28532
9.03676,0.928642
9.03678,0.928642
9.03681,0.928642
9.03684,0.928642
9.03686,0.541306
9.03687,0.541306
9.0369,0.541306
9.03693,0.541306
9.03696,0.541306
9.03699,0.541306
9.03702,0.541306
9.03705,0.541306
9.03708,0.541306
9.03711,0.541306
9.03714,0.541306
9.03715,0.553783
9.03717,0.523756
9.03717,0.523756
9.0372,0.523756
9.03723,0.523756
9.03726,0.523756
9.03729,0.523756
9.03732,0.523756
9.03735,0.523756
9.03738,0.523756
9.03741,0.523756
9.03744,0.523756
9.03747,0.523756
9.0375,0.523756
9.03753,0.523756
9.03756,0.523756
9.03759,0.523756
9.03762,0.523756
9.03765,0.523756
9.03768,0.523756
9.03771,0.523756
9.03774,0.523756
9.03777,0.523756
9.0378,0.523756
9.03783,0.523756
9.03786,0.523756
9.03789,0.523756
