time,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,
9.0966,1,25,4,14,3,13,12,10,0,11,7,20,0,0,0,8,0,23,6,0,9,18,24,21,22,26,
9.09663,1,25,4,14,3,13,12,10,0,11,7,20,0,0,0,8,0,23,6,0,9,18,24,21,22,26,
9.09666,1,25,4,14,3,13,12,10,0,11,7,20,0,0,0,8,0,23,6,0,9,18,24,21,22,26,
9.09669,1,0,4,14,3,13,12,10,0,11,7,20,0,0,0,8,0,23,6,0,9,18,24,21,22,26,
9.09672,1,0,4,14,3,13,12,10,0,11,7,20,0,0,0,8,0,23,6,0,9,18,24,21,22,26,
9.09673,0,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09675,1,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09678,1,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09681,1,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09684,1,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09687,1,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.0969,1,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09693,1,0,4,14,3,13,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09696,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09699,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09702,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09705,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09708,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09711,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09714,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09717,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.0972,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09723,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09726,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09729,1,0,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09729,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09732,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09735,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09738,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09741,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09744,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09747,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.0975,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,24,21,22,26,
9.09753,1,13,4,14,3,0,12,10,0,11,7,20,0,17,0,8,0,23,6,0,9,18,0,21,22,26,
9.09755,0,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,26,
9.09756,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,26,
9.09759,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,26,
9.09762,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,26,
9.09765,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.09768,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.09771,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.09774,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.09777,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.0978,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.09783,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.09786,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,0,23,6,0,9,18,0,21,22,0,
9.09789,0,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,19,23,6,0,9,18,0,21,22,0,
9.09789,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,19,23,6,0,9,18,0,21,22,0,
9.09792,1,13,4,14,3,0,12,10,0,11,7,20,0,17,15,8,19,23,6,0,9,18,0,21,22,0,
9.09795,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,0,9,18,0,21,22,0,
9.09796,0,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,18,0,21,22,0,
9.09798,0,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09798,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09801,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09804,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09807,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.0981,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09813,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09816,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09819,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09822,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09825,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09828,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,6,2,9,0,0,21,22,5,
9.09831,1,13,4,14,0,0,12,10,0,11,7,20,0,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09834,0,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09834,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09837,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.0984,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09843,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09846,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09849,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09852,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09855,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09858,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09861,1,13,4,14,0,0,12,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09864,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09867,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.0987,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09873,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09876,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09879,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09882,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,9,0,0,21,22,5,
9.09885,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,22,5,
9.09888,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,22,5,
9.09891,1,13,4,14,0,0,0,10,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,22,5,
9.09894,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,22,5,
9.09897,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,22,5,
9.099,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,22,5,
9.09903,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,22,5,
9.09906,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09909,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09912,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09915,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09918,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09921,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09924,1,13,4,14,0,0,0,0,0,11,7,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09927,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.0993,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09933,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09936,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09939,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09942,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09945,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09948,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09951,1,13,4,14,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09954,1,13,4,0,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09957,1,13,4,0,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.0996,1,13,4,0,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09963,1,13,4,0,0,0,0,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09966,0,13,4,0,0,0,10,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09966,1,13,4,0,0,0,10,0,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09967,0,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.09969,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,0,2,0,0,0,21,0,5,
9.0997,0,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09972,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09975,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09978,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09981,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09984,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09987,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.0999,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09993,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09996,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.09999,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.10002,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.10005,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.10008,1,13,4,0,0,0,10,16,0,11,0,20,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.10011,1,13,4,0,0,0,10,16,0,11,0,0,25,17,15,8,19,23,6,2,0,0,0,21,0,5,
9.10012,0,13,4,0,0,9,10,16,0,11,0,0,25,17,15,8,19,0,6,2,0,0,0,21,0,5,
9.10014,1,13,4,0,0,9,10,16,0,11,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10017,1,13,4,0,0,9,10,16,0,11,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.1002,1,13,4,0,0,9,10,16,0,11,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10023,1,13,4,0,0,9,10,16,0,11,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10026,1,13,4,0,0,9,10,16,0,11,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10029,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10032,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10035,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10038,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10041,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10044,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,0,0,0,0,5,
9.10045,0,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,3,0,0,0,5,
9.10047,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,8,19,0,6,2,0,3,0,0,0,5,
9.1005,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,0,5,
9.10053,1,13,4,0,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,0,5,
9.10056,1,13,0,0,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,0,5,
9.10059,0,13,0,14,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,0,5,
9.10059,1,13,0,14,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,0,5,
9.10062,1,13,0,14,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,0,5,
9.10065,1,13,0,14,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,0,5,
9.10066,0,13,0,14,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,18,5,
9.10068,1,13,0,14,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,18,5,
9.10071,1,13,0,14,0,9,10,16,0,0,0,0,25,17,15,0,19,0,6,2,0,3,0,0,18,5,
9.10074,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,0,6,2,0,3,0,0,18,5,
9.10077,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,0,6,2,0,3,0,0,18,5,
9.1008,0,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,0,0,18,5,
9.1008,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,0,0,18,5,
9.10083,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,0,0,18,5,
9.10086,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,0,0,18,5,
9.10089,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,0,0,18,5,
9.10092,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,0,0,18,5,
9.10094,0,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,0,18,5,
9.10095,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,0,18,5,
9.10098,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,0,18,5,
9.10101,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,0,18,5,
9.10104,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,0,18,5,
9.10107,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,0,18,5,
9.10108,0,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,7,18,5,
9.1011,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,7,18,5,
9.10113,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,7,18,5,
9.10116,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,7,18,5,
9.10119,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,0,3,26,7,18,5,
9.10122,0,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10122,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10125,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10128,1,13,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10131,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10134,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10137,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.1014,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10143,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10146,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10149,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10152,1,0,0,14,0,9,10,16,0,0,0,0,25,0,15,0,19,11,6,2,4,3,26,7,18,5,
9.10155,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10158,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10161,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10164,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10167,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.1017,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10173,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10176,1,0,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10176,1,21,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10179,1,21,0,14,0,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10181,0,21,0,14,23,9,10,16,0,0,0,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10182,0,21,0,14,23,9,10,16,0,0,22,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10182,1,21,0,14,23,9,10,16,0,0,22,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10185,1,21,0,14,23,9,10,16,0,0,22,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10188,1,21,0,14,23,9,10,16,0,0,22,0,25,0,0,0,19,11,6,2,4,3,26,7,18,5,
9.10191,0,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,2,4,3,26,7,18,5,
9.10191,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,2,4,3,26,7,18,5,
9.10194,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,2,4,3,26,7,18,5,
9.10197,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,5,
9.102,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10203,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10206,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10209,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10212,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10215,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10218,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10221,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10224,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10227,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.1023,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,0,
9.10233,0,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10233,1,21,20,14,23,9,10,16,0,0,22,0,25,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10236,1,21,20,14,23,9,10,16,0,0,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10237,0,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10239,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10242,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10245,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10248,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10251,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10254,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,0,11,6,0,4,3,26,7,18,15,
9.10257,0,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,2,11,6,0,4,3,26,7,18,15,
9.10257,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,2,11,6,0,4,3,26,7,18,15,
9.1026,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,0,2,11,6,0,4,3,26,7,18,15,
9.10261,0,21,20,14,23,9,10,16,0,13,22,0,0,0,0,19,2,11,6,0,4,3,26,7,18,15,
9.10263,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,19,2,11,6,0,4,3,26,7,18,15,
9.10266,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,19,2,11,6,0,4,3,26,7,18,15,
9.10269,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,19,2,11,6,0,4,3,26,7,18,15,
9.10272,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,19,2,11,6,0,4,3,26,7,18,15,
9.10275,1,21,20,14,23,9,10,16,0,13,22,0,0,0,0,19,2,11,6,0,4,3,26,7,18,15,
9.10276,0,21,20,14,23,9,10,16,0,13,22,0,0,0,8,19,2,11,6,0,4,3,26,7,18,15,
9.10278,1,21,20,14,23,9,10,16,0,13,22,0,0,0,8,19,2,11,6,0,4,3,26,7,18,15,
9.10281,1,21,20,14,23,9,10,16,0,13,22,0,0,0,8,19,2,11,6,0,4,3,26,7,18,15,
9.10284,1,21,20,14,23,9,10,16,0,13,22,0,0,0,8,19,2,11,6,0,4,3,26,7,18,15,
9.10287,1,21,20,14,23,9,10,16,0,13,22,0,0,0,8,19,2,11,6,0,4,3,26,7,18,15,
9.1029,1,21,20,14,23,9,10,16,0,13,22,0,0,0,8,19,2,11,6,0,4,3,26,7,18,15,
9.10293,1,21,20,14,23,9,10,16,0,13,22,0,0,0,8,19,2,11,6,0,4,3,26,7,18,15,
