time,performance
99.5109,0.531782
99.5109,0.531782
99.5109,0.531782
99.511,0.531782
99.511,0.531782
99.511,0.531782
99.5111,0.531782
99.5111,0.531782
99.5111,0.531782
99.5111,0.531782
99.5112,0.531782
99.5112,0.531782
99.5112,0.531782
99.5113,0.531782
99.5113,0.696654
99.5113,0.696654
99.5113,0.696654
99.5114,0.696654
99.5114,0.696654
99.5114,0.696654
99.5114,0.696654
99.5115,0.696654
99.5115,0.696654
99.5115,0.696654
99.5115,0.696654
99.5115,0.696654
99.5115,0.696654
99.5116,0.696654
99.5116,0.696654
99.5116,0.696654
99.5116,0.696654
99.5117,0.696654
99.5117,0.696654
99.5117,0.696654
99.5117,0.696654
99.5118,0.696654
99.5118,0.696654
99.5118,0.696654
99.5118,0.696654
99.5119,0.696654
99.5119,0.696654
99.5119,0.696654
99.5119,0.696654
99.512,0.696654
99.512,0.696654
99.512,0.696654
99.512,0.696654
99.5121,0.696654
99.5121,0.696654
99.5121,0.696654
99.5122,0.696654
99.5122,0.696654
99.5122,0.696654
99.5123,0.696654
99.5123,0.696654
99.5123,0.696654
99.5123,0.696654
99.5124,0.696654
99.5124,0.696654
99.5124,0.696654
99.5125,0.696654
99.5125,0.696654
99.5125,0.696654
99.5126,0.696654
99.5126,0.696654
99.5126,0.810554
99.5126,0.810554
99.5126,0.810554
99.5126,0.810554
99.5127,0.810554
99.5127,0.810554
99.5127,0.810554
99.5128,0.810554
99.5128,0.891532
99.5128,0.891532
99.5128,0.891532
99.5128,0.891532
99.5129,0.891532
99.5129,0.891532
99.5129,0.891532
99.5129,0.891532
99.5129,0.891532
99.513,0.891532
99.513,0.891532
99.513,0.891532
99.5131,0.891532
99.5131,0.891532
99.5131,0.891532
99.5132,0.891532
99.5132,0.891532
99.5132,0.891532
99.5132,0.891532
99.5133,0.891532
99.5133,0.842626
99.5133,0.842626
99.5133,0.842626
99.5134,0.842626
99.5134,0.842626
99.5134,0.842626
99.5135,0.842626
99.5135,0.842626
99.5135,0.842626
99.5135,0.842626
99.5136,0.842626
99.5136,0.842626
99.5136,0.842626
99.5137,0.842626
99.5137,0.842626
99.5137,0.842626
99.5138,0.842626
99.5138,0.842626
99.5138,0.842626
99.5138,0.842626
99.5139,0.842626
99.5139,0.842626
99.5139,0.842626
99.514,0.842626
99.514,0.842626
99.514,0.842626
99.5141,0.842626
99.5141,0.842626
99.5141,0.842626
99.5141,0.842626
99.5142,0.842626
99.5142,0.842626
99.5142,0.842626
99.5143,0.842626
99.5143,0.842626
99.5143,0.842626
99.5144,0.842626
99.5144,0.842626
99.5144,0.842626
99.5144,0.842626
99.5144,0.842626
99.5145,0.842626
99.5145,0.842626
99.5145,0.842626
99.5146,0.842626
99.5146,0.842626
99.5146,0.842626
99.5147,0.842626
99.5147,0.842626
99.5147,0.842626
99.5147,0.842626
99.5148,0.842626
99.5148,0.842626
99.5148,0.842626
99.5149,0.842626
99.5149,0.842626
99.5149,0.838104
99.5149,0.838104
99.5149,0.838104
99.515,0.838104
99.515,0.838104
99.515,0.838104
99.515,0.838104
99.5151,0.838104
99.5151,0.838104
99.5151,0.838104
99.5152,0.838104
99.5152,0.838104
99.5152,0.838104
99.5152,1.00107
99.5153,1.00107
99.5153,1.00107
99.5153,1.00107
99.5153,1.00107
99.5153,1.00107
99.5154,1.00107
99.5154,1.00107
99.5154,1.00107
99.5155,1.00107
99.5155,1.00107
99.5155,1.00107
99.5156,1.00107
99.5156,1.00107
99.5156,1.00107
99.5156,1.00107
99.5157,1.00107
99.5157,0.984244
99.5157,1.24271
99.5157,1.24271
99.5157,1.24271
99.5158,1.24271
99.5158,1.24271
99.5158,1.24271
99.5159,1.24271
99.5159,1.24271
99.5159,1.24271
99.5159,1.24271
99.5159,1.24271
99.516,1.24271
99.516,1.24271
99.516,1.24271
99.5161,1.24271
99.5161,1.24271
99.5161,1.24271
99.5162,1.24271
99.5162,1.24271
99.5162,1.24271
99.5162,1.24271
99.5163,1.24271
99.5163,1.24271
99.5163,1.24271
99.5164,1.24271
99.5164,1.24271
99.5164,1.24271
99.5164,1.24271
99.5165,1.24271
99.5165,1.24271
99.5165,1.24271
99.5165,1.24271
99.5166,1.24271
99.5166,1.24271
99.5166,1.24271
99.5166,1.24271
99.5167,1.24271
99.5167,1.24271
99.5167,1.24271
99.5168,1.24271
99.5168,1.24271
99.5168,1.24271
99.5168,1.24271
99.5168,1.24271
99.5169,1.24271
99.5169,1.24271
99.5169,1.24271
99.5169,1.24271
99.5169,1.24271
99.517,1.24271
99.517,1.24271
99.517,1.24271
99.517,1.24271
99.5171,1.24271
